台词ID	下一句台词ID	显示类型	[对话角色]类型	[对话角色]ID	情绪模组ID	动作ID	眼睛表情路径	是否眨眼
190511313	190511314	1	2					
190511314	190511315		1	2439				
190511315	190511316	1	2					
190511316	190511317		1	2439				
190511317	190511308		1	2439				
190511318	190511319	1	2					
190511319	190511320		1	2438				
190511320	190511321		1	2438				
190511321	190511322	1	2					
190511322	190511308		1	2438				
190511323	190511324	1	2					
190511324	190511325		1	506	10701			
190511325	190511326		1	506	10100			
190511326	190511327		1	506	10101			
190511327	190511328		1	2433				
190511328	190511329		1	2433				
190511329	190511330		1	2433				
190511330	190511331		1	506	10601			
190511331	190511332		1	506	10100			
190511332	190511333		1	506	10100			
190511333	190511334		1	2434				
190511334	190511335		1	2434				
190511335	190511336		1	2433				
190511336	190511337		1	2433				
190511337	190511338		1	2433				
190511338			1	506	10100			
190511398		1	2					
190511399		1	2					
190511501	190511502		1	506	10801			
190511502	190511503,190511505		1	506	10801			
190511503	190511504	1	2					
190511504	190511507,190511508		1	506	10501			
190511505	190511506	1	2					
190511506	190511507,190511508		1	506	10501			
190511507	190511509	1	2					
190511508	190511509	1	2					
190511509	190511510		1	506	10100			
190511510	190511511,190511512		1	506	10801			
190511511	190511513	1	2					
190511512	190511513	1	2					
190511513	190511514,190511515		1	506	10801			
190511514	190511516	1	2					
190511515	190511516	1	2					
190511516	190511517		1	506	10601			
190511517	190511518		1	2433				
190511518	190511519		1	506	10801			
190511519	190511520		1	506	10801			
190511520			1	506	10801			
190511597		1	2					
190511598		1	2					
190511599		1	2					
190511601	190511602		1	506	10601			
190511602	190511603,190511607		1	506	10601			
190511603	190511604	1	2					
190511604	190511605		1	506	10100			
190511605	190511606		1	506	10100			
190511606			1	506	10100			
190511607	190511608	1	2					
190511608	190511609		1	506	10801			
190511609	190511610		1	506	10100			
190511610			1	506	10101			
190511701	190511702		1	506	10601			
190511702	190511703		1	506	10100			
190511703	190511704		1	506	10100			
190511704	190511705		1	506	10101			
190511705			1	506	10101			
190511801	190511802		1	506	10601			
190511802	190511803		1	506	10100			
190511803	190511804		1	506	10101			
190511804			1	506	10101			
190511901	190511902		1	506	10100			
190511902	190511903		1	506	10100			
190511903	190511904	1	2					
190511904	190511905		1	506	10401			
190511905	190511906	1	2					
190511906	190511907		1	506				
190511907	190511908	1	2					
190511908	190511909		1	506				
190511909	190511910		1	506				
190511910	190511911	1	2					
190511911	190511912		1	506	10100			
190511912	190511913		1	506	10101			
190511913	190511914		1	506	10100			
190511914	190511915		1	506	10401			
190511915	190511916		1	506				
190511916	190511917		1	506				
190511917	190511918		1	506				
190511918	190511919	1	2					
190511919	190511920		1	506	10100			
190511920	190511921		1	506	10401			
190511921	190511922		1	506				
190511922	190511923,190511924		1	506				
190511923	190511925	1	2					
190511924	190511925	1	2					
190511925	190511926		1	506	10100			
190511926			1	506	10100			
190511997		1	2					
190511998		1	2					
190511999		1	2					
190512001			1	506	10401			
190512101	190512102		1	506	10701			
190512102	190512103		1	506	10100			
190512103			1	506	10501			
190512201			1	506				
190512301	190512302,190512303		1	506	10100			
190512302	190512304	1	2					
190512303	190512304	1	2					
190512304	190512305,190512306		1	506	10801			
190512305	190512307	1	2					
190512306	190512307	1	2					
190512307	190512308		1	506	10801			
190512308	190512309		1	506	10401			
190512309	190512310		1	506	10401			
190512310	190512311		1	506	10100			
190512311			1	506	10101			
190512401	190512402		1	506	10100			
190512402	190512403		1	506	10100			
190512403	190512404		1	506	10100			
190512404	190512405	1	2					
190512405	190512406		1	506	10100			
190512406			1	506	10100			
190512501	190512502		1	506	10601			
190512502	190512503,190512504		1	506	10601			
190512503	190512505	1	2					
190512504	190512505	1	2					
190512505	190512506		1	506	10100			
190512506	190512507		1	506	10100			
190512507	190512508		1	506	10101			
190512508	190512509		1	506	10100			
190512509	190512510		1	506	10100			
190512510	190512511		1	506	10100			
190512511	190512512		1	506	10100			
190512512	190512513		1	506	10100			
190512513	190512514	1	2					
190512514	190512515		1	506	10100			
190512515	190512516		1	506	10100			
190512516	190512517	1	2					
190512517	190512518		1	506	10100			
190512518	190512519		1	506	10100			
190512519			1	506	10100			
190515201			1	506	10100			
190515301			1	2439				
190515401			1	2434				
190515501			1	2438				
190519901	190519902		1	506				
190519902	190519903		1	506				
190519903			1	506				
190519904	190519905		1	506				
190519905	190519906		1	506				
190519906	190519907		1	506				
190519907	190519908		1	506				
190519908	190519909		1	506				
190519909	190519910		1	506				
190519910	190519911		1	506				
190519911	190519912		1	506				
190519912	190519913		1	506				
190519913	190519914		1	506				
190519914	190519915		1	506				
190519915			1	506				
190520101	190520102		1	506	10100			
190520102	190520103		1	506	10100			
190520103	190520104		1	506	10100			
190520104	190520105	1	2					
190520105	190520106		1	506	10401			
190520106	190520107		1	506				
190520107	190520108		1	506				
190520108	190520109		1	506				
190520109	190520110		1	506	10100			
190520110	190520111		1	506	10100			
190520111	190520112		1	506	10101			
190520112	190520113		1	506	10101			
190520113	190520114		1	506	10100			
190520114	190520115,190520119		1	506	10100			
190520115	190520116	1	2					
190520116	190520117		1	506	10601			
190520117	190520118		1	506	10100			
190520118	190520122		1	506	10100			
190520119	190520120	1	2					
190520120	190520121		1	506	10401			
190520121	190520122		1	506				
190520122	190520123		1	506	10100			
190520123	190520124		1	506				
190520124			1	506				
190520201	190520202		1	506	10100			
190520202	190520203,190520204		1	506	10100			
190520203	190520205	1	2					
190520204	190520205	1	2					
190520205	190520206		1	506	10401			
190520206			1	506				
190520301	190520302,190520303		1	506	10401			
190520302	190520304	1	2					
190520303	190520304	1	2					
190520304	190520305		1	506	10100			
190520305	190520306		1	506	10100			
190520306	190520307		1	506	10100			
190520307	190520308		1	506	10401			
190520308			1	506				
190520401	190520402		1	506	10100			
190520402	190520403		1	506	10100			
190520403	190520404,190520405,190520406		1	506	10100			
190520404	190520407	1	2					
190520405	190520407	1	2					
190520406	190520407	1	2					
190520407	190520408		1	2436				
190520408	190520409		1	506	10401			
190520409	190520410		1	2436				
190520410	190520411		1	2436				
190520411	190520412		1	506				
190520412	190520413	1	2					
190520413	190520414		1	506				
190520414	190520415		1	506				
190520415	190520416		1	506				
190520416	190520417		1	506	10100			
190520417			1	506	10100			
190520501	190520502		1	12215				
190520502	190520503		1	506	10100			
190520503	190520504		1	12215				
190520504	190520505		1	12215				
190520505	190520506		1	506	10100			
190520506	190520507		1	12215				
190520507	190520508		1	506	10100			
190520508	190520509		1	12215				
190520509	190520510		1	506	10100			
190520510	190520511		1	12215				
190520511	190520512		1	12215				
190520512	190520513		1	12215				
190520513	190520514	1	2					
190520514	190520515		1	12215				
190520515	190520516		1	506	10100			
190520516			1	12215				
190520601	190520602		1	12217				
190520602	190520603		1	506	10100			
190520603	190520604		1	12217				
190520604	190520605		1	12217				
190520605	190520606		1	12217				
190520606	190520607		1	506	10100			
190520607	190520608	1	2					
190520608	190520609		1	12217				
190520609	190520610		1	12217				
190520610	190520611		1	506	10100			
190520611	190520612		1	12217				
190520612	190520613		1	506	10100			
190520613	190520614		1	12217				
190520614	190520615		1	506	10100			
190520615	190520616		1	12217				
190520616	190520617,190520619		1	506	10100			
190520617	190520618	1	2					
190520618	190520620		1	506	10401			
190520619	190520620	1	2					
190520620	190520621		1	506				
190520621	190520622		1	506				
190520622	190520623		1	506				
190520623	190520624		1	506				
190520624	190520625,190520626		1	506	10100			
190520625	190520627	1	2					
190520626	190520627	1	2					
190520627	190520628,190520629,190520630		1	506	10101			
190520628	190520631	1	2					
190520629	190520631	1	2					
190520630	190520631	1	2					
190520631	190520632		1	506	10401			
190520632	190520633		1	506				
190520633	190520634		1	506				
190520634			1	506	10100			
190520701	190520702		1	12217				
190520702	190520703		1	506	10100			
190520703	190520704		1	12217				
190520704	190520705		1	506	10100			
190520705	190520706		1	506	10100			
190520706	190520707		1	12217				
190520707	190520708		1	12218				
190520708	190520709		1	12218				
190520709	190520710,190520711		1	12218				
190520710	190520712	1	2					
190520711	190520712	1	2					
190520712	190520713		1	506	10401			
190520713	190520714		1	12227				
190520714	190520715		1	12218				
190520715	190520716		1	12228				
190520716	190520717		1	506				
190520717	190520718		1	12218				
190520718	190520719		1	12218				
190520719	190520720,190520721		1	12217				
190520720	190520722	1	2					
190520721	190520722	1	2					
190520722	190520723		1	12217				
190520723	190520724		1	506	10100			
190520724			1	12217				
190520801	190520802		1	506	10100			
190520802	190520803		1	506	10100			
190520803	190520804		1	506	10100			
190520804	190520805		1	506	10100			
190520805	190520806	1	2					
190520806	190520807		1	506	10401			
190520807	190520808		1	506				
190520808	190520809		1	506				
190520809	190520810		1	506				
190520810	190520811		1	506	10100			
190520811	190520812		1	506	10101			
190520812	190520813	1	2					
190520813	190520814		1	506	10100			
190520814	190520815		1	506	10100			
190520815	190520816,190520817		1	506	10101			
190520816	190520818	1	2					
190520817	190520818	1	2					
190520818	190520819		1	506	10401			
190520819	190520820		1	506				
190520820	190520821		1	506				
190520821	190520822		1	506				
190520822	190520823		1	506	10100			
190520823	190520824		1	506	10100			
190520824			1	506	10101			
190520901			1	506				
190521001	190521002		1	12216				
190521002	190521003		1	506	10100			
190521003	190521004		1	12216				
190521004	190521005		1	12216				
190521005	190521006		1	506	10100			
190521006	190521007		1	12216				
190521007	190521008		1	506	10100			
190521008	190521009		1	12216				
190521009	190521010		1	506	10100			
190521010	190521011		1	12216				
190521011	190521012	1	2					
190521012	190521013		1	12216				
190521013	190521014		1	506	10401			
190521014	190521015		1	12216				
190521015	190521016	1	2					
190521016	190521017		1	12216				
190521017	190521018		1	12216				
190521018	190521019		1	12216				
190521019			1	12216				
190525101			1	12215				
190525201			1	12216				
190529901	190529902		1	506				
190529902			1	506				
190529903	190529904		1	506				
190529904	190529905		1	506				
190529905	190529906		1	506				
190529906	190529907		1	506				
190529907	190529908		1	506				
190529908	190529909		1	506				
190529909	190529910		1	506				
190529910	190529911		1	506				
190529911	190529912		1	506				
190529912	190529913		1	506				
190529913			1	506				
190530101	190530102		1	12219				
190530102	190530103		1	506	10100			
190530103	190530104		1	12219				
190530104	190530105		1	12219				
190530105	190530106		1	12219				
190530106	190530107		1	12219				
190530107	190530108		1	12219				
190530108	190530109		1	506	10501			
190530109	190530110		1	12219				
190530110	190530111		1	12219				
190530111	190530112		1	12219				
190530112	190530113		1	12219				
190530113	190530114		1	506	10100			
190530114	190530115		1	12219				
190530115	190530116		1	12219				
190530116	190530117		1	12219				
190530117	190530118		1	12219				
190530118	190530119		1	506	10100			
190530119	190530120		1	506	10100			
190530120	190530121		1	506	10100			
190530121	190530122		1	12219				
190530122	190530123		1	506	10100			
190530123	190530124		1	12219				
190530124	190530125		1	506	10100			
190530125	190530126		1	506	10100			
190530126	190530127		1	506				
190530127	190530128		1	12219				
190530128	190530129		1	12219				
190530129	190530130		1	12219				
190530130	190530131		1	506	10100			
190530131	190530132		1	506	10100			
190530132	190530133		1	506	10100			
190530133	190530134		1	506	10100			
190530134			1	12219				
190530201	190530202		1	506	10100			
190530202	190530203		1	506	10601			
190530203	190530204	1	2					
190530204	190530205		1	506	10100			
190530205	190530206		1	12219				
190530206	190530207		1	506	10100			
190530207	190530208		1	12219				
190530208	190530209		1	12219				
190530209	190530210		1	12219				
190530210	190530211		1	506	10100			
190530211	190530212		1	12219				
190530212	190530213		1	506	10100			
190530213	190530214		1	506	10100			
190530214	190530215		1	12219				
190530215	190530216		1	12219				
190530216	190530217		1	12219				
190530217	190530218		1	506	10100			
190530218	190530219		1	506	10100			
190530219	190530220		1	506	10100			
190530220	190530221		1	506	10401			
190530221	190530222		1	12219				
190530222	190530223		1	12219				
190530223	190530224		1	506	10100			
190530224	190530225		1	12219				
190530225	190530226		1	12219				
